id,created_at,text,rt_count,fav_count,english
1375400260168716293,2021-03-26 10:52:30+00:00,"I want to congratulate the people of Bangladesh on your 50th anniversary.   The bond between our two nations is incarnated by the 600,000 strong British-Bangladeshi community, who contribute so much to our country   #Bangladesh50 #BritBanglaBondhon https://t.co/kIw0BSFWtF",441,2421,"I want to congratulate the people of Bangladesh on your 50th anniversary.   The bond between our two nations is incarnated by the 600,000 strong British-Bangladeshi community, who contribute so much to our country   #Bangladesh50 #BritBanglaBondhon https://t.co/kIw0BSFWtF "
1375382504555823105,2021-03-26 09:41:57+00:00,The MPs and other British citizens sanctioned by China today are performing a vital role shining a light on the gross human rights violations being perpetrated against Uyghur Muslims.   Freedom to speak out in opposition to abuse is fundamental and I stand firmly with them.,3887,16463,The MPs and other British citizens sanctioned by China today are performing a vital role shining a light on the gross human rights violations being perpetrated against Uyghur Muslims.   Freedom to speak out in opposition to abuse is fundamental and I stand firmly with them. 
1375170459000524809,2021-03-25 19:39:21+00:00,"It was fantastic to meet the children, parents and staff at Monkey Puzzle Nursery in Greenford today. https://t.co/W6AtZuIUsg",274,2015,"It was fantastic to meet the children, parents and staff at Monkey Puzzle Nursery in Greenford today. https://t.co/W6AtZuIUsg "
1374995724308508674,2021-03-25 08:05:01+00:00,Best wishes to the people of Greece on the 200th anniversary of the Greek Revolution. The UK was proud to play its part in the establishment of the modern Greek state and I greatly value the friendship that exists between our people today ,866,7733,Best wishes to the people of Greece on the 200th anniversary of the Greek Revolution. The UK was proud to play its part in the establishment of the modern Greek state and I greatly value the friendship that exists between our people today 
1374699179143004160,2021-03-24 12:26:39+00:00,"Today we take a positive step forward in our commitment to tackle illegal entry, punish people smugglers and safeguard those who are in genuine need of refuge.   This is our fair but firm New Plan for Immigration ⬇️ https://t.co/FzqSm9lTsf",463,3184,"Today we take a positive step forward in our commitment to tackle illegal entry, punish people smugglers and safeguard those who are in genuine need of refuge.   This is our fair but firm New Plan for Immigration ⬇️ https://t.co/FzqSm9lTsf "
1374445460824334343,2021-03-23 19:38:28+00:00,"Cautiously but irreversibly, step by step, jab by jab, this country is on the path to reclaiming our freedoms. https://t.co/rJeCil9lit",529,4430,"Cautiously but irreversibly, step by step, jab by jab, this country is on the path to reclaiming our freedoms. https://t.co/rJeCil9lit "
1374405164203790336,2021-03-23 16:58:21+00:00,WATCH LIVE: An update on coronavirus (23 March 2021) https://t.co/vTeh0ng1EO,167,771,WATCH LIVE: An update on coronavirus (23 March 2021) https://t.co/vTeh0ng1EO 
1374309494717624329,2021-03-23 10:38:11+00:00,"Today, the anniversary of the first lockdown, is an opportunity to reflect on the past year – one of the most difficult in our country’s history. https://t.co/Y7yt8OoRMW",862,5487,"Today, the anniversary of the first lockdown, is an opportunity to reflect on the past year – one of the most difficult in our country’s history. https://t.co/Y7yt8OoRMW "
1374078731279593472,2021-03-22 19:21:13+00:00,"Fantastic to visit @BAESystemsplc in Warton.   Our £24bn investment in security and defence will modernise our Armed Forces, creating jobs and securing our place as a science superpower. https://t.co/lNInD0ibT7",421,2818,"Fantastic to visit @BAESystemsplc in Warton.   Our £24bn investment in security and defence will modernise our Armed Forces, creating jobs and securing our place as a science superpower. https://t.co/lNInD0ibT7 "
1373649045433032704,2021-03-21 14:53:48+00:00,"Yesterday was a record-breaking day for the vaccine rollout, with 873,784 people receiving a jab.   A huge thank you to everyone involved and please come forward to get your jab when you are invited to do so.",1597,18008,"Yesterday was a record-breaking day for the vaccine rollout, with 873,784 people receiving a jab.   A huge thank you to everyone involved and please come forward to get your jab when you are invited to do so. "
1373261104521084931,2021-03-20 13:12:15+00:00,More than half the adult population of the UK have now received their first jab.   Many thanks to everyone involved in this fantastic achievement. Let’s keep going! https://t.co/cf9kWThmuM,692,5356,More than half the adult population of the UK have now received their first jab.   Many thanks to everyone involved in this fantastic achievement. Let’s keep going! https://t.co/cf9kWThmuM 
1372999248854315015,2021-03-19 19:51:44+00:00,"I’ve just had my first AstraZeneca vaccine.  Get your jab when you’re asked to do so. It’s good for you, it’s good for your family and it’s a great thing for the whole country. https://t.co/pc5tnY9PGK",761,6190,"I’ve just had my first AstraZeneca vaccine.  Get your jab when you’re asked to do so. It’s good for you, it’s good for your family and it’s a great thing for the whole country. https://t.co/pc5tnY9PGK "
1372984053624938500,2021-03-19 18:51:21+00:00,"I've just received my first Oxford/AstraZeneca vaccine dose.  Thank you to all of the incredible scientists, NHS staff and volunteers who helped make this happen.  Getting the jab is the best thing we can do to get back to the lives we miss so much.  Let's get the jab done. https://t.co/mQCTMAkB8d",2062,22893,"I've just received my first Oxford/AstraZeneca vaccine dose.  Thank you to all of the incredible scientists, NHS staff and volunteers who helped make this happen.  Getting the jab is the best thing we can do to get back to the lives we miss so much.  Let's get the jab done. https://t.co/mQCTMAkB8d "
1372923529650446337,2021-03-19 14:50:51+00:00,Spoke to @MarkRutte this afternoon to congratulate him on his re-election. The UK and the Netherlands will continue to be close partners and I look forward to working with Mark in the coming years ,237,2320,Spoke to @MarkRutte this afternoon to congratulate him on his re-election. The UK and the Netherlands will continue to be close partners and I look forward to working with Mark in the coming years 
1372843055766765568,2021-03-19 09:31:05+00:00,The sheer endurance and determination of @BillyMonger in his 140 mile challenge for @ComicRelief is an inspiration to us all.   Thank you Billy and everyone who is supporting this important cause.   #RedNoseDay https://t.co/UP8YLJDcXH,254,2467,The sheer endurance and determination of @BillyMonger in his 140 mile challenge for @ComicRelief is an inspiration to us all.   Thank you Billy and everyone who is supporting this important cause.   #RedNoseDay https://t.co/UP8YLJDcXH 
1372655716419444741,2021-03-18 21:06:40+00:00,The Oxford/AstraZeneca jab is safe and the Pfizer jab is safe - the thing that isn’t safe is catching COVID.   Which is why it’s so important that we all get our jabs as soon as our turn comes. https://t.co/WREOjG4FIX,1167,6621,The Oxford/AstraZeneca jab is safe and the Pfizer jab is safe - the thing that isn’t safe is catching COVID.   Which is why it’s so important that we all get our jabs as soon as our turn comes. https://t.co/WREOjG4FIX 
1372593621921316872,2021-03-18 16:59:55+00:00,WATCH LIVE: An update on coronavirus (18 March 2021) https://t.co/TwDIbvwJpE,110,669,WATCH LIVE: An update on coronavirus (18 March 2021) https://t.co/TwDIbvwJpE 
1372573224123441160,2021-03-18 15:38:52+00:00,Congratulations @MarkRutte on winning the largest vote share in yesterday's election in the Netherlands. The UK and the Netherlands are close partners and old friends and I look forward to continuing to work with you in the coming years.  ,172,1910,Congratulations @MarkRutte on winning the largest vote share in yesterday's election in the Netherlands. The UK and the Netherlands are close partners and old friends and I look forward to continuing to work with you in the coming years. 
1372570375108837379,2021-03-18 15:27:33+00:00,"Today I visited Colham Manor Primary School in my constituency.   Huge thanks to everyone who has worked so hard to get children back into the classroom. School is the best place for their education, wellbeing and development. https://t.co/cfKp1PK85m",260,2311,"Today I visited Colham Manor Primary School in my constituency.   Huge thanks to everyone who has worked so hard to get children back into the classroom. School is the best place for their education, wellbeing and development. https://t.co/cfKp1PK85m "
1372557661456232451,2021-03-18 14:37:02+00:00,We are doing everything in our power to protect the most vulnerable in our society.   That is why we are investing £212m in a scheme to create homes and provide specialised support dedicated to helping rough sleepers rebuild their lives.   https://t.co/l5oEtPqcyX,203,1044,We are doing everything in our power to protect the most vulnerable in our society.   That is why we are investing £212m in a scheme to create homes and provide specialised support dedicated to helping rough sleepers rebuild their lives.   https://t.co/l5oEtPqcyX 
1372305944344989696,2021-03-17 21:56:48+00:00,"I'm sorry to hear that @MagufuliJP, President of Tanzania, has passed away. My thoughts are with his loved ones and the people of Tanzania.",1444,9442,"I'm sorry to hear that @MagufuliJP, President of Tanzania, has passed away. My thoughts are with his loved ones and the people of Tanzania. "
1372212773300625414,2021-03-17 15:46:34+00:00,"The latest milestone is an incredible achievement – representing 25 million reasons to be confident for the future as we cautiously reopen society.    Thank you to the brilliant NHS, scientists, armed forces, volunteers and all those who’ve helped our rollout. https://t.co/bR9sGMU3bo",608,4238,"The latest milestone is an incredible achievement – representing 25 million reasons to be confident for the future as we cautiously reopen society.    Thank you to the brilliant NHS, scientists, armed forces, volunteers and all those who’ve helped our rollout. https://t.co/bR9sGMU3bo "
1372118454279536646,2021-03-17 09:31:46+00:00,"I’d like to wish everyone in Northern Ireland, Ireland and Irish people around the world a very happy St Patrick’s Day!    #StPatricksDay https://t.co/49siHRwWoM",556,4225,"I’d like to wish everyone in Northern Ireland, Ireland and Irish people around the world a very happy St Patrick’s Day!    #StPatricksDay https://t.co/49siHRwWoM "
1371821997223784451,2021-03-16 13:53:46+00:00,Today we have published the #IntegratedReview – the most comprehensive survey of the UK’s foreign policy and national security in decades.  It's all part of our vision to unite and level up our country  https://t.co/GZfmPpDqW7,408,1762,Today we have published the #IntegratedReview – the most comprehensive survey of the UK’s foreign policy and national security in decades.  It's all part of our vision to unite and level up our country  https://t.co/GZfmPpDqW7 
1371802712942260227,2021-03-16 12:37:08+00:00,WATCH LIVE: My statement in the @HouseOfCommons on the #IntegratedReview https://t.co/c2Om14ZgsJ,127,614,WATCH LIVE: My statement in the @HouseOfCommons on the #IntegratedReview https://t.co/c2Om14ZgsJ 
1371791297569292289,2021-03-16 11:51:46+00:00,"The objective of Global Britain is to use the full spectrum of our abilities, now amplified by record spending on both defence and science, to engage with and help the rest of the world.  My article on the #IntegratedReview: https://t.co/RogZpwrhPW https://t.co/bbLgYr6eve",390,2303,"The objective of Global Britain is to use the full spectrum of our abilities, now amplified by record spending on both defence and science, to engage with and help the rest of the world.  My article on the #IntegratedReview: https://t.co/RogZpwrhPW https://t.co/bbLgYr6eve "
1371753078806904832,2021-03-16 09:19:54+00:00,"We’re going to level up bus services across the country, making them cheaper, greener and more reliable.   Great to be at the @NationalExpress Coventry depot to launch our National Bus Strategy yesterday. https://t.co/Miz5VJAWud",237,1616,"We’re going to level up bus services across the country, making them cheaper, greener and more reliable.   Great to be at the @NationalExpress Coventry depot to launch our National Bus Strategy yesterday. https://t.co/Miz5VJAWud "
1371595500223352839,2021-03-15 22:53:44+00:00,"This evening I met with ministers, senior police officers and @CPSUK to discuss further steps needed to protect women and girls and make sure our streets are safe.  The horrific case of Sarah Everard has unleashed a wave of feeling about women not feeling safe at night.",395,3424,"This evening I met with ministers, senior police officers and @CPSUK to discuss further steps needed to protect women and girls and make sure our streets are safe.  The horrific case of Sarah Everard has unleashed a wave of feeling about women not feeling safe at night. "
1371413382583218177,2021-03-15 10:50:04+00:00,"Buses are lifelines and liberators, connecting people to jobs they couldn't otherwise take, sustaining town centres and protecting the environment.   As we build back from the pandemic, better buses will be one of our first acts of levelling up. https://t.co/yc1KSf1a2O",263,1518,"Buses are lifelines and liberators, connecting people to jobs they couldn't otherwise take, sustaining town centres and protecting the environment.   As we build back from the pandemic, better buses will be one of our first acts of levelling up. https://t.co/yc1KSf1a2O "
1371185532592590848,2021-03-14 19:44:41+00:00,I want to say a massive thank you to all the people of Northern Ireland for everything they've been doing during the pandemic.  Together we will build back better. https://t.co/y4u3ZeMZWx,417,3548,I want to say a massive thank you to all the people of Northern Ireland for everything they've been doing during the pandemic.  Together we will build back better. https://t.co/y4u3ZeMZWx 
1370805998122852357,2021-03-13 18:36:32+00:00,Tonight Carrie and I will be lighting a candle for Sarah Everard and thinking of her family and friends. I cannot imagine how unbearable their pain and grief is. We must work fast to find all the answers to this horrifying crime.,976,14077,Tonight Carrie and I will be lighting a candle for Sarah Everard and thinking of her family and friends. I cannot imagine how unbearable their pain and grief is. We must work fast to find all the answers to this horrifying crime. 
1370698719713189890,2021-03-13 11:30:15+00:00,I know how difficult it has been for this generation of university students.    We are going to do our best to make it up to you. https://t.co/Q7GMWLwrtq,217,1449,I know how difficult it has been for this generation of university students.    We are going to do our best to make it up to you. https://t.co/Q7GMWLwrtq 
1370661222987800583,2021-03-13 09:01:15+00:00,"The brutal murder of 16 primary school children and their teacher in Dunblane 25 years ago shocked the world. We must never forget all those who lost their lives on that terrible day.  Today my thoughts are with the bereaved, the survivors, and the whole Dunblane community.",1007,11853,"The brutal murder of 16 primary school children and their teacher in Dunblane 25 years ago shocked the world. We must never forget all those who lost their lives on that terrible day.  Today my thoughts are with the bereaved, the survivors, and the whole Dunblane community. "
1370440877072596996,2021-03-12 18:25:41+00:00,Great to be in Northern Ireland today seeing the incredible work being done to tackle COVID and get jabs into arms – from Belfast to Enniskillen. https://t.co/fq3Zrvorge,305,2818,Great to be in Northern Ireland today seeing the incredible work being done to tackle COVID and get jabs into arms – from Belfast to Enniskillen. https://t.co/fq3Zrvorge 
1370311407716171778,2021-03-12 09:51:13+00:00,It was a privilege to speak to @NHSVolResponder and @StJohnAmbulance volunteers from Rochdale and Cornwall yesterday.    They've helped get jabs into arms quickly and efficiently. We couldn’t do it without them. I am very grateful for their continued dedication. https://t.co/RzssfVW4Rz,233,1869,It was a privilege to speak to @NHSVolResponder and @StJohnAmbulance volunteers from Rochdale and Cornwall yesterday.    They've helped get jabs into arms quickly and efficiently. We couldn’t do it without them. I am very grateful for their continued dedication. https://t.co/RzssfVW4Rz 
1369950925868138498,2021-03-11 09:58:47+00:00,I am shocked and deeply saddened by the developments in the Sarah Everard investigation. Like the whole country my thoughts are with her family and friends. We must work fast to find all the answers to this horrifying crime.,1079,11746,I am shocked and deeply saddened by the developments in the Sarah Everard investigation. Like the whole country my thoughts are with her family and friends. We must work fast to find all the answers to this horrifying crime. 
1369632918801420294,2021-03-10 12:55:09+00:00,"The UK is united by so many ties of people, history, culture, business and much more.  We are at our best when all four parts fire on all cylinders. With @SirPeterHendy’s transport connectivity review, we can make our economy and Union stronger than ever before  https://t.co/yZTJOmBXlo",500,2846,"The UK is united by so many ties of people, history, culture, business and much more.  We are at our best when all four parts fire on all cylinders. With @SirPeterHendy’s transport connectivity review, we can make our economy and Union stronger than ever before  https://t.co/yZTJOmBXlo "
1369386183898378242,2021-03-09 20:34:42+00:00,"Last week I met with healthcare professionals who are working tremendously hard to boost vaccine confidence amongst ethnic minority groups.    It is vital that we continue to encourage everyone, in every community, to come forward to take the vaccine when it is their turn. https://t.co/Fzk1xhnzFq",299,1987,"Last week I met with healthcare professionals who are working tremendously hard to boost vaccine confidence amongst ethnic minority groups.    It is vital that we continue to encourage everyone, in every community, to come forward to take the vaccine when it is their turn. https://t.co/Fzk1xhnzFq "
1368955178582441993,2021-03-08 16:02:03+00:00,WATCH LIVE: #Coronavirus press conference (8 March 2021) https://t.co/YINyoTjXam,136,647,WATCH LIVE: #Coronavirus press conference (8 March 2021) https://t.co/YINyoTjXam 
1368947484534464516,2021-03-08 15:31:28+00:00,Great to welcome @ClimateEnvoy John Kerry back to London today and discuss our joint efforts to protect our planet.  The UK and US have an exciting shared agenda to drive down global emissions ahead of @COP26 in November.   https://t.co/gIssFE6EWL,299,2032,Great to welcome @ClimateEnvoy John Kerry back to London today and discuss our joint efforts to protect our planet.  The UK and US have an exciting shared agenda to drive down global emissions ahead of @COP26 in November.   https://t.co/gIssFE6EWL 
1368941852192346122,2021-03-08 15:09:05+00:00,"I’m proud to see the Commonwealth flag raised over No 10 today.   Commonwealth Day is an opportunity to celebrate this great family of nations and our joint efforts to promote prosperity, sustainability, equality and security across 54 countries.   #CommonwealthDay https://t.co/b5cY6Yy451",324,2689,"I’m proud to see the Commonwealth flag raised over No 10 today.   Commonwealth Day is an opportunity to celebrate this great family of nations and our joint efforts to promote prosperity, sustainability, equality and security across 54 countries.   #CommonwealthDay https://t.co/b5cY6Yy451 "
1368849556562210817,2021-03-08 09:02:20+00:00,"This International Women’s Day I want to pay tribute to some of the leading figures in the UK’s vaccination programme.   Their ingenuity, dedication and hard work is an inspiration to all of us.   #InternationalWomensDay #IWD2021 #ExtraordinaryWomen https://t.co/CDJWpS5RUX",428,1834,"This International Women’s Day I want to pay tribute to some of the leading figures in the UK’s vaccination programme.   Their ingenuity, dedication and hard work is an inspiration to all of us.   #InternationalWomensDay #IWD2021 #ExtraordinaryWomen https://t.co/CDJWpS5RUX "
1368831777012334592,2021-03-08 07:51:41+00:00,"Today pupils return to schools in England.  I want to thank teachers, parents, guardians and carers for the work you have done to keep kids learning throughout the pandemic.   Getting all schools back has been our priority and the first step of our roadmap back to normality.",786,7524,"Today pupils return to schools in England.  I want to thank teachers, parents, guardians and carers for the work you have done to keep kids learning throughout the pandemic.   Getting all schools back has been our priority and the first step of our roadmap back to normality. "
1368615571730882568,2021-03-07 17:32:34+00:00,I met some wonderful volunteers at @JesusHouseUK this morning who are spending their Sunday running a vaccination centre and protecting their local community.   Thank you to everyone across the UK who is playing their part to beat this virus. https://t.co/eRRSImyq4z,266,1648,I met some wonderful volunteers at @JesusHouseUK this morning who are spending their Sunday running a vaccination centre and protecting their local community.   Thank you to everyone across the UK who is playing their part to beat this virus. https://t.co/eRRSImyq4z 
1368604537137795082,2021-03-07 16:48:43+00:00,"Pleased to see the removal of Nazanin Zaghari-Ratcliffe’s ankle tag, but her continued confinement remains totally unacceptable. She must be released permanently so she can return to her family in the UK, and we continue to do all we can to achieve this.",754,6387,"Pleased to see the removal of Nazanin Zaghari-Ratcliffe’s ankle tag, but her continued confinement remains totally unacceptable. She must be released permanently so she can return to her family in the UK, and we continue to do all we can to achieve this. "
1367907661585518593,2021-03-05 18:39:35+00:00,"Today @DrAlexGeorge and I spoke with some young people from across the country, to hear about their experiences throughout the pandemic.   We have announced a £79 million support package for youth mental health and wellbeing. https://t.co/vmngEtcEP5",477,3373,"Today @DrAlexGeorge and I spoke with some young people from across the country, to hear about their experiences throughout the pandemic.   We have announced a £79 million support package for youth mental health and wellbeing. https://t.co/vmngEtcEP5 "
1367805321662631937,2021-03-05 11:52:55+00:00,“We must never cease to proclaim in fearless tones the great principles of freedom and the rights of man.”   Churchill’s words in his famous Iron Curtain speech 75 years ago resonate as true today as they did in the post-war era. The UK stands by these values. https://t.co/JPDnjlR62q,730,3934,“We must never cease to proclaim in fearless tones the great principles of freedom and the rights of man.”   Churchill’s words in his famous Iron Curtain speech 75 years ago resonate as true today as they did in the post-war era. The UK stands by these values. https://t.co/JPDnjlR62q 
1367576702914879491,2021-03-04 20:44:28+00:00,Brilliant trip up to Teesside with Chancellor @RishiSunak.   A new Freeport here will create thousands of jobs. It’s all part of our plan to build back better and greener from the pandemic. https://t.co/zctZYoDpND,495,3386,Brilliant trip up to Teesside with Chancellor @RishiSunak.   A new Freeport here will create thousands of jobs. It’s all part of our plan to build back better and greener from the pandemic. https://t.co/zctZYoDpND 
1367489560494682125,2021-03-04 14:58:12+00:00,"I'm horrified by the escalation of violence in Myanmar and the killing of pro-democracy protesters.  We stand with the people of Myanmar in calling for an immediate end to military repression, the release of Aung San Suu Kyi and others, and the restoration of democracy.",4494,10860,"I'm horrified by the escalation of violence in Myanmar and the killing of pro-democracy protesters.  We stand with the people of Myanmar in calling for an immediate end to military repression, the release of Aung San Suu Kyi and others, and the restoration of democracy. "
1367452971362095105,2021-03-04 12:32:49+00:00,"From Scotch whisky distillers to Stilton-makers, the US decision to suspend tariffs on some UK exports today will benefit businesses right across the UK.   Fantastic news as we strengthen the UK-US trading relationship and work to build back better from the pandemic. https://t.co/p5XO8RTA9T",524,3603,"From Scotch whisky distillers to Stilton-makers, the US decision to suspend tariffs on some UK exports today will benefit businesses right across the UK.   Fantastic news as we strengthen the UK-US trading relationship and work to build back better from the pandemic. https://t.co/p5XO8RTA9T "
1367389291391950849,2021-03-04 08:19:46+00:00,"I’ve been doing all I can to lose weight, and I'm not only fitter and healthier but also happier for it.  I'm pleased we’re investing £100 million into services to get the country healthier so we can all – quite literally – bounce back better. https://t.co/twD2EYFwyR",1321,15508,"I’ve been doing all I can to lose weight, and I'm not only fitter and healthier but also happier for it.  I'm pleased we’re investing £100 million into services to get the country healthier so we can all – quite literally – bounce back better. https://t.co/twD2EYFwyR "
1367129752033755137,2021-03-03 15:08:27+00:00,"Throughout the pandemic we stepped in to protect jobs and livelihoods. This Budget continues that support and sets out our plan for growth.  We're investing in innovation, skills and infrastructure to build back better, level up and unleash the potential of the United Kingdom. https://t.co/TS5zwKQhBs",369,2589,"Throughout the pandemic we stepped in to protect jobs and livelihoods. This Budget continues that support and sets out our plan for growth.  We're investing in innovation, skills and infrastructure to build back better, level up and unleash the potential of the United Kingdom. https://t.co/TS5zwKQhBs "
1366691463036346368,2021-03-02 10:06:51+00:00,"Let's bring football home in 2030.  I would love for the home of football to host the 2030 World Cup, and it would be a wonderful thing for the whole country to savour.  We want to do much more to encourage sport post-pandemic and see a bonanza of football in the years ahead. https://t.co/TsCmlKTLMW",1544,12778,"Let's bring football home in 2030.  I would love for the home of football to host the 2030 World Cup, and it would be a wonderful thing for the whole country to savour.  We want to do much more to encourage sport post-pandemic and see a bonanza of football in the years ahead. https://t.co/TsCmlKTLMW "
1366489026245627908,2021-03-01 20:42:26+00:00,"In Stoke-on-Trent today I saw the brilliant work being done to get children back to school safely next week.    Getting children back in school is the best thing for their education, wellbeing and development. https://t.co/LR96raQIx2",424,3346,"In Stoke-on-Trent today I saw the brilliant work being done to get children back to school safely next week.    Getting children back in school is the best thing for their education, wellbeing and development. https://t.co/LR96raQIx2 "
1366313251340959747,2021-03-01 09:03:58+00:00,"I would like to wish people in Wales and Welsh people around the world a very happy #StDavidsDay.   Diolch for everything that you’re doing throughout this pandemic, and Dydd Gŵyl Dewi Hapus! 󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/QYQvVSnUtR",520,3715,"I would like to wish people in Wales and Welsh people around the world a very happy #StDavidsDay.   Diolch for everything that you’re doing throughout this pandemic, and Dydd Gŵyl Dewi Hapus! 󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/QYQvVSnUtR "
1366041899421863937,2021-02-28 15:05:43+00:00,"20 million people across the UK have now got the jab – a huge national achievement and a testament to the tireless work of NHS staff, volunteers, the Armed Forces &amp; many more.   I urge everyone to get the jab when called. Every jab makes a difference in our battle against COVID. https://t.co/kdkB2EkGlS",983,6812,"20 million people across the UK have now got the jab – a huge national achievement and a testament to the tireless work of NHS staff, volunteers, the Armed Forces &amp; many more.   I urge everyone to get the jab when called. Every jab makes a difference in our battle against COVID. https://t.co/kdkB2EkGlS "
1365745137280815111,2021-02-27 19:26:29+00:00,Congratulations to Wales on their impressive victory today and on taking home the Triple Crown.  #WALvENG,649,9428,Congratulations to Wales on their impressive victory today and on taking home the Triple Crown.  #WALvENG 
1365640985812865029,2021-02-27 12:32:38+00:00,This week I met with church and community leaders in Lewisham to discuss uptake of the COVID-19 vaccine. https://t.co/a3Gb6WsBD0,348,2206,This week I met with church and community leaders in Lewisham to discuss uptake of the COVID-19 vaccine. https://t.co/a3Gb6WsBD0 
1365249695594000384,2021-02-26 10:37:47+00:00,"Today Kuwait marks 30 years since its liberation from occupation. We remember those who gave their lives fighting bravely for freedom, including many British service personnel. I send my best wishes to our Kuwaiti friends as they celebrate their 60th National Day ",472,3992,"Today Kuwait marks 30 years since its liberation from occupation. We remember those who gave their lives fighting bravely for freedom, including many British service personnel. I send my best wishes to our Kuwaiti friends as they celebrate their 60th National Day "
1365020123086659586,2021-02-25 19:25:32+00:00,I answer your questions at the #PeoplesPMQs https://t.co/H1nQzckcvi,222,1034,I answer your questions at the #PeoplesPMQs https://t.co/H1nQzckcvi 
1365003813124509698,2021-02-25 18:20:44+00:00,Wishing a very happy and safe #Purim to Jewish communities across our United Kingdom and around the world. Chag Purim Sameach!,407,3350,Wishing a very happy and safe #Purim to Jewish communities across our United Kingdom and around the world. Chag Purim Sameach! 
1364922968053342215,2021-02-25 12:59:29+00:00,Excellent trip to Accrington Academy in Lancashire today to see how they’re preparing for pupils to return on 8th March.    Our £700m catch up fund will ensure students across the country get the support they need to fulfil their potential. https://t.co/B8i02Hgwru,220,1778,Excellent trip to Accrington Academy in Lancashire today to see how they’re preparing for pupils to return on 8th March.    Our £700m catch up fund will ensure students across the country get the support they need to fulfil their potential. https://t.co/B8i02Hgwru 
1364904943199657993,2021-02-25 11:47:51+00:00,"Welcome news that rough sleeping has gone down by 43% since 2018 - but we won't rest until everyone in this country has a place to call home.   We are continuing to work with councils &amp; charities, providing £750m for programmes over the next year to end rough sleeping.",603,5500,"Welcome news that rough sleeping has gone down by 43% since 2018 - but we won't rest until everyone in this country has a place to call home.   We are continuing to work with councils &amp; charities, providing £750m for programmes over the next year to end rough sleeping. "
1364841092923949056,2021-02-25 07:34:08+00:00,No child should be left behind as a result of learning lost during the pandemic. That’s why students will receive grades awarded and determined by teachers.,411,3913,No child should be left behind as a result of learning lost during the pandemic. That’s why students will receive grades awarded and determined by teachers. 
1364670260373319682,2021-02-24 20:15:19+00:00,Great to speak to @NOIweala and congratulate her on her appointment. The @WTO has a vital role to play in  championing free and fair trade as the world builds back better and greener from COVID-19.,448,2178,Great to speak to @NOIweala and congratulate her on her appointment. The @WTO has a vital role to play in  championing free and fair trade as the world builds back better and greener from COVID-19. 
1364658451465580548,2021-02-24 19:28:23+00:00,"All countries need access to coronavirus vaccines, so it is fantastic to see the first doses from COVAX arriving in Ghana today.   I'm proud that the UK is one of the largest contributors to COVAX and that we will share the majority of any future surplus vaccines with the scheme. https://t.co/lvrQkLZ1dw",364,2573,"All countries need access to coronavirus vaccines, so it is fantastic to see the first doses from COVAX arriving in Ghana today.   I'm proud that the UK is one of the largest contributors to COVAX and that we will share the majority of any future surplus vaccines with the scheme. https://t.co/lvrQkLZ1dw "
1364646453017276416,2021-02-24 18:40:42+00:00,Over 18 million people across the United Kingdom have had their first jab.    We are aiming to offer a jab to all adults aged 50 or older and those who are at higher risk due to underlying health conditions by 15 April and every adult by the end of July. https://t.co/dMMX2DfJsA,447,2992,Over 18 million people across the United Kingdom have had their first jab.    We are aiming to offer a jab to all adults aged 50 or older and those who are at higher risk due to underlying health conditions by 15 April and every adult by the end of July. https://t.co/dMMX2DfJsA 
1364594573645864963,2021-02-24 15:14:33+00:00,It’s been great hearing about the issues that matter to you.   Please keep asking me your questions at https://t.co/FBynuacYFP https://t.co/nn5OGHIEEL,293,1822,It’s been great hearing about the issues that matter to you.   Please keep asking me your questions at https://t.co/FBynuacYFP https://t.co/nn5OGHIEEL 
1364535866983645188,2021-02-24 11:21:17+00:00,"The best place for young people’s future, and for their wellbeing, is back in the classroom.   With regular testing, children can safely return to school from 8 March. https://t.co/1TD7OSG8I8",344,2456,"The best place for young people’s future, and for their wellbeing, is back in the classroom.   With regular testing, children can safely return to school from 8 March. https://t.co/1TD7OSG8I8 "
1364482039458770944,2021-02-24 07:47:23+00:00,"When schools re-open on 8 March, I want to make sure no child is left behind as a result of the learning they have lost over the past year.  A new £700m package of catch-up funding will help teachers support their pupils as they return to the classroom.  https://t.co/SX37ryPipF",419,2624,"When schools re-open on 8 March, I want to make sure no child is left behind as a result of the learning they have lost over the past year.  A new £700m package of catch-up funding will help teachers support their pupils as they return to the classroom.  https://t.co/SX37ryPipF "
1364307219924287496,2021-02-23 20:12:43+00:00,"Today I chaired a @UN Security Council session on climate and security.  Together with Sir David Attenborough, I warned of the need to cut global emissions to net zero and help vulnerable countries adapt to climate change.  Read our remarks here: https://t.co/7zlPA9pGJU https://t.co/xmSPFqVpmQ",380,2566,"Today I chaired a @UN Security Council session on climate and security.  Together with Sir David Attenborough, I warned of the need to cut global emissions to net zero and help vulnerable countries adapt to climate change.  Read our remarks here: https://t.co/7zlPA9pGJU https://t.co/xmSPFqVpmQ "
1364232978994524160,2021-02-23 15:17:43+00:00,"I want to thank farmers for keeping the UK fed throughout the pandemic.   You do incredible work, all day, in all weathers.   My full message to the @NFUtweets Conference #NFU21: https://t.co/BYQXUQy8rA https://t.co/I5M0Siyx3v",448,3702,"I want to thank farmers for keeping the UK fed throughout the pandemic.   You do incredible work, all day, in all weathers.   My full message to the @NFUtweets Conference #NFU21: https://t.co/BYQXUQy8rA https://t.co/I5M0Siyx3v "
