id,created_at,text,rt_count,fav_count,english
1440594682245902340,2021-09-22 08:31:51+00:00,昨日のCafeStaでは、加藤鮎子さん、宮本周司さんと一緒に、#岸田BOX に寄せられた子育て、年金、雇用などへの不安の声にお答えしました。  今日は外交・安全保障についてのライブ配信です。ぜひご覧ください。  【日本どう守る！防衛大臣経験者が激論】 9月22日(水) 21:00〜 https://t.co/5VHDBSdQyO https://t.co/G3f35zE3xM,72,360,"Yesterday's Cafesta, Kato Atsuko, Mr. Miyamoto, thank you for the parenting, pension, employment, etc. to the parenting, pension and employment. Today is live delivery about diplomatic and security. Please take a look. 【How to protect Japan! Minister of Defense Experience is intensely theory] September 22 (Wed) 21:00 to https://ttps://t.co/g3f35ze3xm "
1440572902382837760,2021-09-22 07:05:19+00:00,ありがとうございます。政治は人気でやるものではありません。現実を直視した政策こそが大切です。私もこうした時だからこそ人の温かさが感じられる、みんなが助け合うことのできる社会が必要だと考えています。こうした社会を実現するためにも、対話を重ね、実行力のある政策を打ちだしていきます。 https://t.co/UlpPtqVdUx,230,1428,"Thank you very much. Politics are not popular and not. Policies that direct reality are important. I also think that everyone's warmth of people feels like this, I think that everyone can help me help. In order to realize such a society, we will interact with dialogue and hit the policy with an execution. https://t.co/ULPPTQVDUX "
1440520128496431109,2021-09-22 03:35:36+00:00,日米豪印の４か国は、自由で開かれたインド太平洋構想の中核国として今後様々な分野で連携をして参ります。特にインドとは、アジア最大の民主主義国として、また世界有数の親日国として、今後経済、安保、サイバー、文化等、幅広い分野で関係を強化していきます。 https://t.co/Fncq1SB37d,157,738,"The four countries of the US and US Gress will cooperate in various fields in the future as a core country of the free and open Indian Pacific concept. In particular, India will strengthen its relationships in a wide range of areas, such as economy, security, cybers, culture, etc. as a world's largest democratic country and as a world's leading parent country. https://t.co/FNCQ1SB37D "
1440480652256710659,2021-09-22 00:58:44+00:00,まったく同感です。私も同じ危機感の下、「自民党国宝・重要文化財を護る会」の会長代行として活動をしてまいりました。今後、取り組みを強化していく考えです。 https://t.co/UpsgIh7fGx,166,897,"It is totally aged. Under the same crisis feeling, we have been working as a chairman agency of ""Society for protecting the LDP National Treasure and Important Cultural Goods"". In the future, we will strengthen our efforts. https://t.co/UPSGIH7FGX "
1440335843667808259,2021-09-21 15:23:19+00:00,ライブ配信 「日本どう守る！防衛大臣経験者が激論」 9月22日(水) 21:00〜 https://t.co/5VHDBSdQyO  私と中谷元さん、林芳正さんの防衛大臣経験者３名で、#岸田BOX に寄せられたご意見をもとに、日本をどう守っていくのか、外交・安全保障政策はどうあるべきかなど、徹底的に議論します。 https://t.co/dwHtRNctC3,215,809,"Live delivery ""How to protect Japan! Defense Minister Experiences Are Speedy"" September 22 (Wednesday) 21:00 to https://t.co/5vhdbsdqyo and Nakataniya Origami, Hayayashi Yuda's Defense Minister Experience 3 So, based on your feedback on Kishida BOX, we will thoroughly discuss how to observe Japan or how to use diplomatic and security policies. https://t.co/dwhtrnct3 "
1440314370332917772,2021-09-21 13:58:00+00:00,日本の主権を守ることは政治家としての一丁目一番地です。言うまでもなく、尖閣諸島、竹島を含め、我が国固有の領土は断固として守り抜かなければなりません。 https://t.co/e9a4UQ1Bjm,175,947,"Protecting Japan's sovereignty is one-chome as a politician. Needless to say, including the Senkaku Islands and Takejima, Japan's unique territory must be defeated as well. https://t.co/e9a4uq1bjm "
1440300878250975234,2021-09-21 13:04:23+00:00,現在1000回を超える自民党の「ふるさと対話プロジェクト」を最初に始められた谷垣禎一元総裁に激励を頂き、さらにビデオメッセージまで頂きました。 「本懐をお遂げになりますように」 谷垣先生の思いを受け継ぎ、国民に寄り添う政治の実現のため、必ずや勝ち抜いて参ります。 #チーム岸田 https://t.co/RUmw1Dkhqt,620,1961,"Currently, I received an encouragement for the President Tanigaki, the first General of the LDP, the ""hometown dialogue project"", which was first started, and received a video message. ""I will be able to complete Honkaki"" We will always win and win to realize politics to the people and to realize politics to the people. # Team Kishida https://t.co/RumW1DKHQT "
1440255686143664129,2021-09-21 10:04:48+00:00,【#岸田BOX 回答ライブ CafeSta出張版】 加藤鮎子さん、宮本周司さんと一緒に生出演します。岸田BOXには21日18時集計でフォームから6233件、ハッシュタグで5623件ものご意見をいただきました。ありがとうございます。このあと20時からの回答ライブ配信でお答えしていきます。 https://t.co/0rFZELLeAW https://t.co/Y0K2vaD2SM https://t.co/yMElBExRjg,77,396,"[# # Kishida BOX Answer Live Cafesta Business Edition] Kato Kato-san, I will appear live with Mr. Miyamoto. Kishida BOX has received 6233 from the form on 18:00 on the 21st and a hashtag with 5623 comments. Thank you very much. We will answer by answer live delivery from 20 o'clock. https://t.co/0rfZellaw HTTPS://t.co/Y0K2VAD2SM https://t.co/ymelbexrjg "
1440222691584213002,2021-09-21 07:53:42+00:00,第24代自民党総裁として全国を行脚し、国民の皆さまの声を受け止め、野党に転落していた自民党を立て直した谷垣禎一先生。必ず勝利を果たすようにと、激励をいただきました。ありがとうございます。多くの仲間たちと力を合わせ #チーム岸田 で必ず勝ち抜いてまいります。 https://t.co/rwgDwlxBFL,633,3118,"Toyaki Yoichi, who ran through the country of the people of the people and to receive the voices of the people, and set up the LDP that has fallen to the opposition party. He always got encouragement to fulfill the victory. Thank you very much. Many friends together # # Team Kishida will always win. https://t.co/RWGDWLXBFL "
1440148796441202696,2021-09-21 03:00:04+00:00,本日21日（火）13時から、 #党風一新の会 との意見交換会に参加します。私が打ち出した党改革や政治姿勢、政策について、皆さんと意見交換ができるのを楽しみにしています。 #ニコニコ生放送 でライブ配信されますので、ぜひご覧ください。 https://t.co/FITOL2ieHn #総裁選2021,115,475,"From 13:00 on Tuesday, 21st (Tuesday), join the Exchange Association with the #ant Flash New Meeting. I am looking forward to changing opinions with you about party reforms, political attitude, politics and policies I launched. # As you will be delivered live with Nico Nico live broadcast, please take a look. https://t.co/Fitol2iehn # President 2021 "
1440145873225220103,2021-09-21 02:48:27+00:00,ワクチン接種証明の活用と同時に、予約不要の無料PCR検査を拡大し、一定期間有効な【陰性証明】も活用します。加えて、簡易な検査キットを普及させることで、1日も早く、通常に近い社会経済活動を取り戻していきたいと考えています。 https://t.co/CupXWh9Hi9,267,1594,"At the same time as the use of vaccination certification, we will expand free PCR inspection without reservation and use valid [negative certification] for a certain period of time. In addition, by disseminating a simple inspection kit, we want to recover close socioeconomic activities as soon as possible. https://t.co/cupxwh9hi9 "
1440056042885304328,2021-09-20 20:51:30+00:00,岸田文雄の政策 コロナから国民の生活を守り、成長の果実を積極的に分配することによって国民の所得を増やす #令和版所属倍増 や、中小・家族農業の支援強化、大学ファンド設立、海上保安庁の能力強化、グレーゾーン法整備などを推し進めます。 詳細→https://t.co/eAqh80CIoy  #自民党総裁選 https://t.co/OcDHI0yqXu,179,765,"Kishida Motoh Kishio Kishida protects the life of the people and actively distributing the berries of growth, increasing the income of the public We will promote the ability to strengthen the agency and improve gray zone method. Details → https: //t.co/eaqh80cioy # LDP President https://t.co/OCDHI0YQXU "
1439964933521743872,2021-09-20 14:49:28+00:00,明日のCafeStaでも、「岸田BOX」に寄せられたご意見にお答えしてまいります。 https://t.co/0rFZELLeAW  自民党改革や政策、その他なんでも結構です。ぜひ、あなたの声を聞かせてください。  ️岸田文雄への意見ボックス️ ☑️#岸田BOX でツイート ☑️フォームから送信 https://t.co/7W4KCyWqcg https://t.co/Y0K2vaD2SM,108,482,"Tomorrow's Cafesta also responds to the opinions sent to ""Kishida BOX"". https://t.co/0 RFZELLEAW LDP Reform, Policy, and other things. Please let me know your voice. ️ ️ ️ ️ ️ ️ ☑ ☑ # ☑ # ツ ツ ツ ツ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ ☑ h h ☑ ☑ ☑ ☑ ☑ h h h h h 4 4 kcywqcg https://t.co/y0k2vad2SM https://t.co/y0k2vad2sm "
1439945593615388673,2021-09-20 13:32:37+00:00,私は、妻がつくってくれるお好み焼きが大好きです。ただ、たしかに肉じゃがもとても美味しい。 https://t.co/a5tD60QLfN https://t.co/SCaJVTYXJB,348,2317,"I love the okonomiyaki that my wife creates. However, the meat and meat is very delicious. https://t.co/A5TD60QLFN https://t.co/scajvtyxjb "
1439902908888326147,2021-09-20 10:43:00+00:00,リモート対話でも様々なご意見を伺っています。地域の課題は地域の議員の方々と、産業界や医療業界のテーマは専門家の方々と意見交換しています。また、コロナ禍で劇的に進んだリモートワークやデジタル化のメリットを、都市部と地方のギャップ解消のためにも、さらに普及・定着させてまいります。 https://t.co/1QnXO78IJK https://t.co/I0B21ttWTv,117,579,"I have a variety of opinions in remote dialogue. The regional challenges are communicators with regional members, and the theme of the industry and the medical industry exchange with experts. In addition, we will further disseminate and fix the benefits of remote work and digitization dramatically with Corona, and also to eliminate urban areas and regional gaps. https://t.co/1QNXO78IJK https://t.co/i0b21ttwtv "
1439885547896406024,2021-09-20 09:34:01+00:00,このあと20時から『BSフジLIVE プライムニュース』に生出演します。総裁候補の皆さんとさらに政策議論を深めていきたいと思いますので、ぜひご覧ください。  9月20日(月)配信予定『総裁選4候補が生出演 日本の課題を徹底追及 ポスト菅への戦略とは』 | FNNプライムオンライン https://t.co/AHci92gysK,114,573,"After 20 o'clock, we will appear in ""BS Fuji Live Prime News"". I would like to deepen the policy discussion with the Sensy candidate and further, so please take a look. September 20 (Mon) Delivery schedule ""Presidential 4 candidates thoroughly appearing Japanese challenges and thoroughly pursuing Japanese issues"" | FNN Prime Online https://t.co/ahci92 Gysk "
1439867830493532162,2021-09-20 08:23:36+00:00,ありがとうございます。今日は敬老の日でもあり、彼岸入りでもありますね。総裁選の最中にありますが、ご先祖への感謝の気持ちを忘れず過ごしたいと思います。 #敬老の日 #彼岸入り https://t.co/IDOrFCTbQa,103,858,"Thank you very much. Today is the day of the elderly, it is also a bank. It is in the middle of the Sensei, but I would like to spend not forgetting the gratitude to your ancestors. # Respect for the elderly # # Https://t.co/idorfctbqa "
1439782420744601600,2021-09-20 02:44:13+00:00,人生100年時代の不安解消に向けて、現行制度をベースにしながら、働く人すべてに社会保険を適用し、厚生年金の世界に入って頂くことで、低年金・無年金の方を少なくし、それでも低年金の方には（年金生活者）支援給付金を組み合わせて、将来不安の一掃を目指します。 詳細→https://t.co/dNRGIwY8Wn https://t.co/VBnTUxFh8h,161,697,"In order to eliminate anxiety in the 100-year-old age, we will apply social insurance to all working people, and lower the world of welfare pension, reduce lower-year and non-money, Nothing for low-year (pension consumer) support benefits (pension consumer) will aim for an uneasy uneasy in the future. Details → https: //t.co/dnrgiwy8wn https://t.co/VBNTUXFH8H "
1439756334988021763,2021-09-20 01:00:34+00:00,本日20日14：00〜 自民党青年局・女性局主催の公開討論会に出席します。この数日、河野太郎さん、高市早苗さん、野田聖子さんと充実した論戦をさせていただいております。今日の討論会でも、さらに政策議論が深めていきたいと思います。ぜひ、ご覧ください。 https://t.co/InPCMCHmOZ,150,675,"Today, we will attend the public sponsorship sponsored by 14:00 to the LDP Youth and Women's Authority. This few days, Taro Kono, Mr. Saiga, Mr. Takamasa, Mr. Seiko Noda, and a fulfilling argument. Even today's discussions, I would like to further deepen policy discussions. Please take a look. https://t.co/inpcmchmoz "
1439589594350096384,2021-09-19 13:58:00+00:00,GoToトラベルを前回と同じ方法で再開するのは現実的ではないと考えます。より安心して活用してもらえるよう、ワクチン接種証明などと組み合わせる『GoTo2.0』を実施します。また前回は、中小の旅館や業者が潤わなかったという指摘もあります。中小の旅館などには補助率を上げる仕組みが必要です。 https://t.co/u77GWkfFiu,817,3069,"I think it is not realistic to resume the GOTO travel in the same way as the last time. We will carry out ""GOTO2.0"" that combines with vaccination certification etc. so that you can use it more relieved. Also, I also point out that small and medium-minded ryokans and vendors were not jeloved. Small and medium-sized inns require a mechanism to increase the aids. https://t.co/u77gwkffiu "
1439569342190948352,2021-09-19 12:37:31+00:00,年金について #自民党総裁選 の討論会やテレビにおいても議論になっています。 #岸田BOX でも多数の質問をいただいておりますので、現状の課題や最低保障年金の問題点についてブログにまとめました。 https://t.co/dNRGIwY8Wn 私は、人生100年時代の不安解消に向けて、実効性のある改革を進めます。 https://t.co/pUQHWPtqMh,167,783,"About pensions # It is also discussion in the debate and television of the LDP Precision. # Since Kishida BOX has received a large number of questions, we summarized the problem of the current issue and the problem of the minor security pension. https://t.co/dnrgiwy8wn I will proceed with the reform that is effective for anxiety elimination in the 100-year-old age. https://t.co/PUQHWPTQMH "
1439554239609458691,2021-09-19 11:37:31+00:00,ありがとうございます。 ご意見は全てに目を通しています。 総裁選期間中も可能な限り、回答していきます。 https://t.co/yEejnRtFjh,113,878,Thank you very much. Opinions are looking at all. We will answer as much as possible during the premium period. https://t.co/yeejnrtfjh 
1439510112587059201,2021-09-19 08:42:10+00:00,外交・安全保障政策 「信頼」と「3つの覚悟」に基づいて毅然と対応 1⃣民主主義を守り抜く覚悟 権威主義的体制が拡大する中、台湾海峡の安定・香港の民主主義・ウイグルの人権問題等に毅然と対応。日米同盟を基軸に民主主義、法の支配、人権等の普遍的価値を守り抜き、国際秩序の安定に貢献していく。 https://t.co/tjlYzsXL3Z,200,767,"Resomer and Correspondence Based on ""Trust"" and ""3 preparation"" and ""3 preparedness"", the preparation of the Democracy is expanding, and the Taiwan Channel stability and Hong Kong Democratic · Uyghur Human Rights Problems. Responsively. The Japan-US alliance is based on the universal value of democracy, law control, human rights and the like, contributing to the stability of international order. https://t.co/TJLYZSXL3Z "
1439480981971353606,2021-09-19 06:46:25+00:00,新しい日本型資本主義 新自由主義からの転換 規制緩和・構造改革等の新自由主義的政策は確かに我が国経済の体質強化と成長をもたらしました。他方で、富める者と富まざる者、持てる者と持たざる者の分断も生んできました。成長のみ、規制緩和・構造改革のみでは現実の幸せには繋がっていきません。 https://t.co/5KdGPEVyIJ,409,1185,"New Japanese-type capitalist Neutralization of transition from neo-liberalism, new liberal policy, such as structural reform, has certainly brought its strength and growth of our economy. On the other hand, I also created the division of those who can be rich and fortune, and those who can have. Only growth, deregulation and structural reform alone do not connect to real happiness. https://t.co/5kdgpevyij "
1439463226425556999,2021-09-19 05:35:51+00:00,岸田文雄の新型コロナ対策  《原則1》 国民の協力を得る納得感ある説明。私は、政府方針の内容・その必要性・決定のプロセスについて、自ら丁寧に説明します。  《原則2》 「多分よくなるだろう」ではなく、「有事対応」として常に最悪を想定した危機管理。先手先手で徹底した対策を実行します。 https://t.co/Gi5pwtiKK0,159,581,"Kishio Kishida's new corona ""Principles 1"" A sense of satisfaction with the cooperation of the people. I will carefully explain the contents of the government policy, the necessity and decision process. ""Principles 2"" ""Maybe it will be good"", but always assuming the worst as ""Correspondence"". Perform thorough measures in the previous destination. https://t.co/gi5pwtikk0 "
1439456824583868417,2021-09-19 05:10:25+00:00,私はこれまで #自民党総裁選 において、政策発表の記者会見を３回実施し、毎回記者の皆さんからの質問にも長時間答えてまいりました。会見の様子は質疑応答も含めて、全てYouTubeに公開しております。 https://t.co/v39RrBRiX6 Twitterでもあらためて、政策について連続でツイートしてまいります。 https://t.co/900hZFQPYH,141,715,"Until now, in the LDP Precision, the press conference of policy announcement is performed three times, and we have answered the questions from the reporters for a long time. The situation of the interviews will be published to YouTube, including questions and answers. Even https://t.co/v39rrbrix6 Twitter, we will continuously tweet about policy. https://t.co/900HZFQPYH "
1439407202939269121,2021-09-19 01:53:14+00:00,Twitterをお使いの自民党 党員・党友の皆さまへ  私は国民とともに歩むリーダーとして、皆さまの声をかたちに、信頼ある政治を必ず実現します。  どうかあなたの一票を、岸田文雄へ託してください。 よろしくお願いいたします。  ーーーーー #チーム岸田 の皆さま、ぜひこの画像の拡散をお願いします。 https://t.co/YIyyF572ND,309,1093,"To the LDP Party and Bird Friends for the LDP Party Party and the Leaders, as a leader who will walk with the people, you will always realize trusted politics as you're. Please entrust your vote to Kishio Kishida. Thank you. ー ー # Team Kishida, please give me the spread of this image. https://t.co/YIYYF572ND "
1439243190280753154,2021-09-18 15:01:31+00:00,テレビ生出演のご案内 明朝、２つのテレビ番組に出演します。 自民党改革、新型コロナ対策、新しい日本型資本主義や外交・安全保障政策など、政策を詳しくお伝えできればと思います。ぜひご覧ください。 ️9月19日(日) 午前 7:30〜 フジテレビ『日曜報道 THE PRIME』 午前 9:00〜 NHK『日曜討論』 https://t.co/RVwb1XhtBK,103,599,"We will appear on the two television programs in the information of the TV student appearance. I think that I will be able to help the policy, such as LDP reform, new corona measures, new Japanese capitalism, diplomatic and security policy. Please take a look. ️ September 19 (Sun) 7:30 am Fuji TV ""Sunday Press The Prime"" 9:00 am NHK ""Sunday debate"" https://t.co/Rvwb1xHTBK "
1439239153883901953,2021-09-18 14:45:28+00:00,#自民党総裁選 特設サイトを開設しています。これまでに発表してきた自民党改革や、「国民の生活を守り、国民の所得を増やす3つの政策」の詳細についてまとめてあります。  政策パンフレットのPDFも掲載しておりますので、ぜひご覧ください。  岸田文雄 総裁選特設サイト https://t.co/eAqh80CIoy,167,796,"# LDP is open a special site. The LDP reform announced so far, and the details of ""three policies that protect the people's lives and increase the income of the people"". As PDF of policy brochure is also posted, please take a look. Kishida Mitsuhara Seiki Special Site https://t.co/eaqh80cioy "
1439230543808192516,2021-09-18 14:11:15+00:00,"#岸田BOX まだまだ受け付けております。これまで10,909件(本日18時集計)ものご意見をいただきましたが、中には、政策的な考えの違いから厳しいご意見もあります。全て受け止めて、寛容な政治の実現へ取り組んでまいります。総裁選期間中も毎日回答させていただきますので、よろしくお願いします。 https://t.co/H8XcFT9Gpv",113,599,"# Kishida BOX is still accepted. We had an opinion of 10,909 (18 o'clock tabulation today) so far, but there is also a severe opinion from the difference in policy ideas. We will accept all and work to realize tolerance politics. We will answer daily during the premium period, so thank you. https://t.co/H8XCFT9GPV "
1439215182325055493,2021-09-18 13:10:13+00:00,私は今回の #自民党総裁選 に必勝を期して立候補しております。 総裁選により党全体が活性化し、党改革の議論も、新型コロナ対策など政策の議論も深まっています。これからも、自民党を支援し続けていただければ幸いです。 https://t.co/sAZlCwjfAr,132,823,"I am a candidate for victory to the LDM-Party Protection. The entire party is activated by the Presidential election, and the debate of the party reform is also deepened by the policy discussion such as new Corona measures. From now on, you will continue to support the LDP. https://t.co/sazlcwjfar "
1439196028582858752,2021-09-18 11:54:06+00:00,「政治家の先生に、こんなにゆっくり話を聞いてもらえたんは、初めてじゃけ。皆な自分のことは言うけど、話は聞いてくれんけん。やっぱ岸田さんじゃわ」  昨年の #自民党総裁選 に敗北した失意の中、この言葉にハッとしました。今、求められているのは「国民の声を聞くリーダー」だと確信しました。 https://t.co/lAnLfLHvdS,301,1557,"""The teachers of the politicians have heard such a slow story so much. In the losing improper, I was hated this word. Now I was convinced that I was asked to hear the national voices. https://t.co/lanlflhvds "
1439161608278732801,2021-09-18 09:37:20+00:00,ありがとうございます。もちろんです。ぜひ力を貸してください。一緒にやりましょう！ https://t.co/UQJNHMhD4g,144,980,Thank you very much. of course. Please lend me a force. let's do it together! https://t.co/uqjnhmhd4g 
1439132334691782660,2021-09-18 07:41:01+00:00,保守本流の太い絆のなかで、私自身も大変なご指導をいただきました。与野党に幅広い人脈を誇り、国会対策委員長として、国会運営を見事に切り盛りしておられた姿が目に焼き付いています。人に優しく、自分には厳しい、正に政治家らしい政治家でした。大変残念に思います。謹んでお悔やみ申し上げます。 https://t.co/epvG5zGcEU,231,1265,"Among the thick bonds of maintenance mainstream, I also received a lot of guidance. Proudly pride a wide range of personal parties, and as the Diet Countermeasures Chairperson, the appearance of the parliamentary operation is beautiful. People were kind and tough for me, were a politician who was positive politicians. I think it is very sorry. I would like to thank you. https://t.co/epvg5zgceu "
1439055958655713280,2021-09-18 02:37:31+00:00,【#自民党総裁選 ２日目】 本日午後から２つの討論会に参加させていただきます。自民党の改革、そして新しい日本の姿を定めていくため、建設的に議論を深めてまいります。  ️9月18日(土)️ ⏰14:00〜　日本記者クラブ https://t.co/yXaX6sk9hj ⏰19:00〜　ニコニコ生放送 https://t.co/L1IZBLPobx https://t.co/cE2BcCZxc0,167,704,"[# 2 LDP Precipts Day 2] We will participate in two discussions from the afternoon today. In order to establish the LDP 's reform and the new Japan figure, we will deepen discussions. ️ 9 September 18 (Sat) ️ 14: 00 ~ Japanese Claube Club https://t.co/yxax6sk9hj ⏰19: 00 ~ Nico Nico live broadcast https://t.co/L1izblpobx https://t.co/CE2BCCZXC0 "
1438860583911133202,2021-09-17 13:41:10+00:00,ありがとうございます。#自民党総裁選 の告示にあわせて変えてみましたが、どうでしょう？ https://t.co/oZDxWURy8m,153,1551,"Thank you very much. # I tried to change according to the announcement of the LDP Precision, how is it? https://t.co/OZDXWURY8M "
1438847957554634753,2021-09-17 12:51:00+00:00,広島出身の国会議員として、核兵器根絶には揺るぎない思いがあります。大切なのはそのプロセスです。現実的に核兵器保有国がおり、保有国との連携なくして根絶はできません。保有国と非保有国の橋渡し役として、核廃絶を目指します。詳しくはこの動画で解説しています。 → https://t.co/nve6RrY3nv https://t.co/qyzuzxSE06,178,775,"As a parliamentary member of Hiroshima, there is a feeling that does not shake the nuclear weapons. An important thing is that process. Really, there are nuclear weapons held countries and can not eradicate without cooperation with the country of holding. We aim for nuclear abolition as a bridge between the held country and the non-owned country. Specifically, I explain this video. → https://t.co/NVE6Rry3NV https://t.co/qyzuzxse06 "
1438839535392071680,2021-09-17 12:17:32+00:00,北朝鮮が日本人の拉致を認めて謝罪をしてから、19年もの月日が経ってしまいました。政治の責任として、申し訳ない思いでいっぱいです。今後は国際社会全体として、制裁による圧力を最大限に高め、核・ミサイル開発の完全な放棄を迫り、すべての拉致被害者の即時一括帰国を目指します。 https://t.co/61dWWydiov https://t.co/uU3Ayz5uou,292,1487,"North Korea has acknowledged Japanese abduction and apologized, and after 19 years, the next month has passed. As a political responsibility, it is full of exceptional thoughts. In the future, as a whole of the international community, we will maximize sanction pressure, close the complete abandonment of nuclear and missile development, and aim to return all abduction victims' immediate backwards. https://t.co/61DWWYDIOV https://t.co/uu3ayz5uou "
1438797018466451459,2021-09-17 09:28:35+00:00,私は立候補表明時から「自民党改革」を強く訴えてきました。自民党ガバナンス・コードを作成し、  ☑️党役員任期の1期1年・3期連続まで ☑️党本部及び都道府県連の役員・選対本部に女性局・青年局代表者を加える ☑️全国幹事長会議、政調会長会議を月1回オンライン開催  など、改革を具体的にすすめます。 https://t.co/d6SIxKeFKg,131,702,"I strongly complained about ""LDP Reform"" from the time of the standpointing announcement. Create a LDP Governance Code, 1 year and 3 consecutive years of lunch of ☑️ Party officer and third term continuously ☑ ☑ ☑ ☑ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ 加 We recommend reforms, such as holding a political chairman meeting once a month online. https://t.co/d6Sixkefkg "
1438768570456961031,2021-09-17 07:35:32+00:00,テレビ出演のご案内 このあと17時以降はテレビ出演が続きます。#自民党総裁選 への決意とあわせて、自民党改革、新型コロナ対策、経済政策、外交・安全保障に関する政策についても改めてお伝えしてまいります。ぜひご覧ください。 https://t.co/3XfWtVejQ3,189,824,"Guidance of TV appearance This will continue to appear after 17 o'clock. # Match the LDP Corner's Court of Appreciation, and we will also communicate with the policies regarding the LDP reform, new corona, economic policy, diplomatic and security. Please take a look. https://t.co/3XFWTVEJQ3 "
1438682524016791560,2021-09-17 01:53:37+00:00,【岸田文雄 出陣式ライブ配信】 #自民党総裁選 への届出が完了し、12日間の選挙戦がはじまりました。このあと〈11:30〉より出陣式を執り行います。ライブ配信しますので、ぜひ、ご覧ください！  You Tube https://t.co/qiZah8AfcC  ※配信終了後も同じアドレスでご覧いただけます https://t.co/Iikt0jTtfc,108,522,"【Kishida Mitsudo Live Delivery】 # The report to the LDP Precision has been completed, and the 12-day election match has begun. After this <11:30>, we will hold out the exhibition ceremony. As we will deliver live, please take a look! You tube https://t.co/QIZAH8AFCC ※ You can see at the same address even after distribution ending https://t.co/iikt0jttfc "
1438667142879006721,2021-09-17 00:52:30+00:00,【台風14号にお気をつけください】 17日（金）午後には西日本に上陸し、18日にかけて東日本へ進む見込みのようです。暴風や大雨のおそれがありますので、最新の気象情報をチェックして早めに備えをお願いいたします。 https://t.co/OZGJv1cWtI,107,511,"[Be careful with Typhoon No. 14] It seems to be expected to land in West Japan in the afternoon afternoon and proceed to East Japan for 18th. There is a risk of storm and heavy rain, so please check the latest weather information and prepare early. https://t.co/ozgjv1cwti "
1438640038732992514,2021-09-16 23:04:48+00:00,#自民党総裁選 が告示されます。私は8月26日に、誰よりも早く出馬を表明し、3回の政策発表会見を行い、#岸田BOX にお寄せいただいた1万件超の声を受け止め、#岸田ノート に書き留めてきました。国民とともに歩むリーダーとして、皆さまの声をかたちに、信頼ある政治を必ず実現します。 #チーム岸田 https://t.co/XN1qngV0tD,624,2687,"# LDP will be announced. I expressed a horse earlier than anyone on August 26 and made three policy presentation interviews, # # # 1,000 voices of 10,000 people who received Kishida BOX, and I have written down to Kishida Note. rice field. As a leader who will walk with the people, you will always realize trusted politics as your voice. # Team Kishida https://t.co/XN1QNGV0TD "
1438515668693835780,2021-09-16 14:50:36+00:00,️岸田文雄への意見ボックス️ これまでに寄せられたご意見が、遂に【1万件】を超えました（フォームから5337件/ツイート4749件※18時集計）。ありがとうございます。2週間、様々なご意見を頂戴しました。皆さまの声をしっかり受け止め、政策に活かします。#自民党総裁選 期間中も回答してまいります。 https://t.co/ofKnrhsVqq,136,741,"️ 意 意 ️ ️ ️ ️ ボ ️ Thank you for the opinions have finally exceeded [10,000] (5337 for the form / tweets 4749 ※ 18 o'clock). Thank you very much. I received various opinions for two weeks. We accept the voices of everyone and take advantage of policies. # We will respond during the LDP Dainippon period. https://t.co/ofknrhsvqq "
1438498500833013762,2021-09-16 13:42:23+00:00,【岸田文雄 出陣式ライブ配信】 9月17日(金) #自民党総裁選 が告示されます。それに伴い、岸田文雄選挙対策本部発足式、並びに、出陣式の様子をライブ配信（11時30分〜）します。ぜひ、ご覧ください。  You Tube https://t.co/qiZah8AfcC  ※ライブ配信終了後も、同じアドレスでご覧いただけます https://t.co/6eCQs0vMYv,105,499,"【Kishida Mitsudo Live Distribution】 September 17 (Fri) # LDP is notified. Along with that, Kishida Mitsuo Election Countermeasures Headquarters Laboring Formation, and the appearance of the out-of-way type (11:30). Please take a look. You tube https://t.co/QIZAH8AFCC ※ You can also view it with the same address after live delivery HTTPS://t.co/6ecqs0vmyv "
1438481427054546944,2021-09-16 12:34:32+00:00,私が考える新しい日本型の資本主義の主役は地方です。東京一極集中の是正に向けて、5Gなどのデジタルインフラの整備を進め、都市と地方の物理的距離を乗り越える「デジタル田園都市国家構想」を進めます。そして、地方を支える農林水産業や商工業を支え、災害に強い地方づくりを進めます。 https://t.co/0P22aUGJlQ,169,935,"The leading role of new Japanese capitalism I think is a region. For the correction of Tokyo union concentration, we will promote the development of digital infrastructure such as 5G, and advance the ""Digital Rural City National State Plan"" to overcome the physical distance of the city and the region. And, we will support areas and industry and commerce workers that support the region, and advance distributing districts for disasters. https://t.co/0P22AUGJLQ "
1438450931423596545,2021-09-16 10:33:21+00:00,先ほど石川県能登地方で震度5弱の地震が発生、今のところ津波の心配もないとのことです。石川県にお住まいの皆さま、大丈夫でしょうか？ 大きな地震の後には、引き続き余震等が発生することがありますので、充分ご注意ください。 https://t.co/mZEMONVvyE,142,867,"The earthquake with a seismic intensity of 5 is about 5, and so far is that there is no worried about the tsunami. Are you all right to live in Ishikawa Prefecture? After a big earthquake, aftershocks may continue to occur, so please be careful. https://t.co/mzemonvvye "
